"STIME"	"NE_ID"	"OBJID"	"A_PARTYLOCATION"	"B_PARTYLOCATION"	"A_PARTYCARRIER"	"B_PARTYCARRIER"	"A_PARTYTECHNOLOGY"	"B_PARTYTECHNOLOGY"	"A_PARTYNUMBER"	"CODEC"	"MCC"	"MNC"	"LAC"	"CELLID"	"CHANNEL"	"SIGNAL_LEVEL"	"CALLTYPE"	"DIALINGTIME_CET"	"CONNECTTIME_CET"	"CALLSETUPDURATION"	"CALLSETUPSUCCESSRATIO"	"CONNECTSETUPDURATION"	"CONNECTSETUPSUCCESSRATIO"	"CALLDROPRATIO"	"CALLSERVICEAVAILABILITY"	"AUDIOLOOPS_AB"	"AUDIOLOOPS_BA"	"MOS_AB"	"MOS_AB_SUM"	"MOS_BA"	"MOS_BA_SUM"	"SPEECHDELAY_AB"	"SPEECHDELAY_AB_SUM"	"SPEECHDELAY_BA"	"SPEECHDELAY_BA_SUM"	"MTEXPECTED_AB"	"MTEXPECTED_BA"	"MTRECORDED_AB"	"MTRECORDED_BA"	"MTSUCCESSRATE"
"190220 19:06"	"CALL"	"597"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 4"	"ISDN"	"NGN ISDN"	"91244963415"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 19:06:58"	"2019.02.20 19:07:01"	"3313"	"100"	"3355"	"100"	"0"	"1"	"2"	"2"	"3.59"	"7.18"	"3.6"	"7.2"	"63.277"	"126.553"	"50.234"	"100.468"	"12"	"12"	"12"	"12"	"100"
"190220 19:06"	"CALL"	"598"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 2"	"ISDN"	"NGN ISDN"	"91244963413"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 19:06:59"	"2019.02.20 19:07:02"	"3070"	"100"	"3238"	"100"	"0"	"1"	"2"	"2"	"3.59"	"7.17"	"3.6"	"7.19"	"69.475"	"138.949"	"56.63"	"113.26"	"12"	"12"	"12"	"12"	"100"
"190220 19:07"	"CALL"	"599"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 1"	"ISDN"	"NGN ISDN"	"91244963412"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 19:07:00"	"2019.02.20 19:07:03"	"3382"	"100"	"3420"	"100"	"0"	"1"	"2"	"2"	"3.62"	"7.25"	"3.63"	"7.26"	"65.871"	"131.741"	"54.317"	"108.635"	"12"	"12"	"12"	"12"	"100"
"190220 19:07"	"CALL"	"600"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 3"	"ISDN"	"NGN ISDN"	"91244963414"	""	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 19:07:00"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 19:08"	"CALL"	"601"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom 2"	"NGN ISDN"	"NGN ISDN"	"61519576288"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 19:08:56"	"2019.02.20 19:08:56"	"288"	"100"	"377"	"100"	"0"	"1"	"2"	"2"	"4.48"	"8.96"	"4.5"	"8.99"	"47.948"	"95.895"	"48.073"	"96.145"	"12"	"12"	"12"	"12"	"100"
"190220 19:08"	"CALL"	"602"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom 3"	"NGN ISDN"	"NGN ISDN"	"61515003856"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 19:08:56"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 19:08"	"CALL"	"603"	"Darmstadt"	"Darmstadt"	"Telekom 3"	"Telekom 1"	"NGN ISDN"	"NGN ISDN"	"61519576290"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 19:08:56"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 19:08"	"CALL"	"604"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom 4"	"NGN ISDN"	"NGN ISDN"	"61518607888"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 19:08:57"	"2019.02.20 19:08:57"	"311"	"100"	"386"	"100"	"0"	"1"	"2"	"2"	"4.49"	"8.98"	"4.48"	"8.96"	"49.187"	"98.374"	"48.448"	"96.895"	"12"	"12"	"12"	"12"	"100"
"190220 19:10"	"CALL"	"605"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom 2"	"NGN ISDN"	"NGN ISDN"	"61519576288"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 19:10:42"	"2019.02.20 19:10:43"	"312"	"100"	"417"	"100"	"0"	"1"	"2"	"2"	"4.49"	"8.98"	"4.45"	"8.9"	"48.448"	"96.896"	"48.563"	"97.125"	"12"	"12"	"12"	"12"	"100"
"190220 19:10"	"CALL"	"606"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom 4"	"NGN ISDN"	"NGN ISDN"	"61518607888"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 19:10:42"	"2019.02.20 19:10:43"	"264"	"100"	"389"	"100"	"0"	"1"	"2"	"2"	"4.48"	"8.96"	"4.46"	"8.92"	"45.198"	"90.395"	"47.708"	"95.416"	"12"	"12"	"12"	"12"	"100"
"190220 19:10"	"CALL"	"607"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom 3"	"NGN ISDN"	"NGN ISDN"	"61515003856"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 19:10:43"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 19:10"	"CALL"	"608"	"Darmstadt"	"Darmstadt"	"Telekom 3"	"Telekom 1"	"NGN ISDN"	"NGN ISDN"	"61519576290"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 19:10:43"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 20:02"	"CALL"	"609"	"Darmstadt"	"Darmstadt"	"Telekom 3"	"Telekom"	"NGN ISDN"	"ISDN"	"61516673686"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN"	"2019.02.20 20:02:04"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 20:02"	"CALL"	"610"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom"	"NGN ISDN"	"ISDN"	"61518606372"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN"	"2019.02.20 20:02:04"	"2019.02.20 20:02:06"	"1878"	"100"	"2009"	"100"	"0"	"1"	"2"	"2"	"3.6"	"7.19"	"3.61"	"7.22"	"41.456"	"82.912"	"69.627"	"139.254"	"12"	"12"	"12"	"12"	"100"
"190220 20:02"	"CALL"	"611"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom"	"NGN ISDN"	"ISDN"	"61516673685"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN"	"2019.02.20 20:02:06"	"2019.02.20 20:02:08"	"1739"	"100"	"1815"	"100"	"0"	"1"	"2"	"2"	"3.63"	"7.27"	"3.57"	"7.14"	"38.758"	"77.516"	"68.013"	"136.025"	"12"	"12"	"12"	"12"	"100"
"190220 20:02"	"CALL"	"612"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom"	"NGN ISDN"	"ISDN"	"61511535878"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN"	"2019.02.20 20:02:06"	"2019.02.20 20:02:08"	"1770"	"100"	"1894"	"100"	"0"	"1"	"2"	"2"	"3.64"	"7.29"	"3.61"	"7.21"	"41.769"	"83.538"	"70.711"	"141.421"	"12"	"12"	"12"	"12"	"100"
"190220 20:02"	"CALL"	"613"	"Darmstadt"	"Darmstadt"	"Telekom 6"	"Telekom 5"	"NGN ISDN"	"NGN ISDN"	"61519578166"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 20:02:11"	"2019.02.20 20:02:11"	"359"	"100"	"488"	"100"	"0"	"1"	"2"	"2"	"4.52"	"9.04"	"4.46"	"8.93"	"39.762"	"79.524"	"45.759"	"91.517"	"12"	"12"	"12"	"12"	"100"
"190220 20:02"	"CALL"	"614"	"Darmstadt"	"Darmstadt"	"Telekom 5"	"Telekom 6"	"NGN ISDN"	"NGN ISDN"	"61519578179"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 20:02:11"	"2019.02.20 20:02:12"	"455"	"100"	"616"	"100"	"0"	"1"	"2"	"2"	"4.47"	"8.93"	"4.48"	"8.96"	"43.144"	"86.288"	"42.147"	"84.295"	"12"	"12"	"12"	"12"	"100"
"190220 20:02"	"CALL"	"615"	"Darmstadt"	"Darmstadt"	"Telekom 8"	"Telekom 7"	"NGN ISDN"	"NGN ISDN"	"61519578781"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 20:02:13"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 20:02"	"CALL"	"616"	"Darmstadt"	"Darmstadt"	"Telekom 7"	"Telekom 8"	"NGN ISDN"	"NGN ISDN"	"61519578186"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 20:02:14"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 20:03"	"CALL"	"617"	"Darmstadt"	"Darmstadt"	"Telekom 7"	"Telekom 8"	"NGN ISDN"	"NGN ISDN"	"61519578186"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 20:03:36"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 20:03"	"CALL"	"618"	"Darmstadt"	"Darmstadt"	"Telekom 8"	"Telekom 7"	"NGN ISDN"	"NGN ISDN"	"61519578781"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 20:03:37"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 20:04"	"CALL"	"619"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom"	"NGN ISDN"	"ISDN"	"61518606372"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 20:04:00"	"2019.02.20 20:04:02"	"1669"	"100"	"1794"	"100"	"0"	"1"	"2"	"2"	"3.61"	"7.22"	"3.65"	"7.29"	"49.883"	"99.766"	"58.106"	"116.213"	"12"	"12"	"12"	"12"	"100"
"190220 20:04"	"CALL"	"620"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom"	"NGN ISDN"	"ISDN"	"61511535878"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 20:04:02"	"2019.02.20 20:04:04"	"1870"	"100"	"1992"	"100"	"0"	"1"	"2"	"2"	"3.59"	"7.19"	"3.61"	"7.21"	"48.363"	"96.725"	"57.127"	"114.254"	"12"	"12"	"12"	"12"	"100"
"190220 20:04"	"CALL"	"621"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom"	"NGN ISDN"	"ISDN"	"61516673685"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 20:04:02"	"2019.02.20 20:04:04"	"1759"	"100"	"1840"	"100"	"0"	"1"	"2"	"2"	"3.6"	"7.21"	"3.62"	"7.24"	"51.186"	"102.371"	"61.064"	"122.129"	"12"	"12"	"12"	"12"	"100"
"190220 20:04"	"CALL"	"622"	"Darmstadt"	"Darmstadt"	"Telekom 3"	"Telekom"	"NGN ISDN"	"ISDN"	"61516673686"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 20:04:03"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 20:04"	"CALL"	"623"	"Darmstadt"	"Darmstadt"	"Telekom 6"	"Telekom 5"	"NGN ISDN"	"NGN ISDN"	"61519578166"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 20:04:19"	"2019.02.20 20:04:19"	"358"	"100"	"533"	"100"	"0"	"1"	"2"	"2"	"4.49"	"8.97"	"4.48"	"8.96"	"41.295"	"82.59"	"47.84"	"95.68"	"12"	"12"	"12"	"12"	"100"
"190220 20:04"	"CALL"	"624"	"Darmstadt"	"Darmstadt"	"Telekom 5"	"Telekom 6"	"NGN ISDN"	"NGN ISDN"	"61519578179"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 20:04:19"	"2019.02.20 20:04:20"	"443"	"100"	"592"	"100"	"0"	"1"	"2"	"2"	"4.49"	"8.97"	"4.49"	"8.98"	"45.611"	"91.222"	"43.284"	"86.568"	"12"	"12"	"12"	"12"	"100"
"190220 20:05"	"CALL"	"625"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 1"	"ISDN"	"NGN ISDN"	"91244963412"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN"	"2019.02.20 20:05:59"	"2019.02.20 20:06:02"	"3398"	"100"	"3446"	"100"	"0"	"1"	"2"	"2"	"3.61"	"7.22"	"3.58"	"7.16"	"61.063"	"122.126"	"51.927"	"103.853"	"12"	"12"	"12"	"12"	"100"
"190220 20:05"	"CALL"	"626"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 2"	"ISDN"	"NGN ISDN"	"91244963413"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN"	"2019.02.20 20:05:59"	"2019.02.20 20:06:03"	"3154"	"100"	"3303"	"100"	"0"	"1"	"2"	"2"	"3.64"	"7.27"	"3.64"	"7.29"	"68.844"	"137.689"	"56.645"	"113.29"	"12"	"12"	"12"	"12"	"100"
"190220 20:06"	"CALL"	"627"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 3"	"ISDN"	"NGN ISDN"	"91244963414"	""	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN"	"2019.02.20 20:06:00"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 20:06"	"CALL"	"628"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 4"	"ISDN"	"NGN ISDN"	"91244963415"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN"	"2019.02.20 20:06:00"	"2019.02.20 20:06:03"	"3048"	"100"	"3182"	"100"	"0"	"1"	"2"	"2"	"3.57"	"7.14"	"3.62"	"7.25"	"63.053"	"126.106"	"49.25"	"98.499"	"12"	"12"	"12"	"12"	"100"
"190220 20:07"	"CALL"	"629"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 2"	"ISDN"	"NGN ISDN"	"91244963413"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 20:07:56"	"2019.02.20 20:08:00"	"3322"	"100"	"3413"	"100"	"0"	"1"	"2"	"2"	"3.59"	"7.18"	"3.63"	"7.26"	"61.865"	"123.729"	"50.062"	"100.125"	"12"	"12"	"12"	"12"	"100"
"190220 20:07"	"CALL"	"630"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 1"	"ISDN"	"NGN ISDN"	"91244963412"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 20:07:58"	"2019.02.20 20:08:01"	"3038"	"100"	"3175"	"100"	"0"	"1"	"2"	"2"	"3.63"	"7.26"	"3.59"	"7.18"	"60.761"	"121.521"	"52.167"	"104.334"	"12"	"12"	"12"	"12"	"100"
"190220 20:07"	"CALL"	"631"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 3"	"ISDN"	"NGN ISDN"	"91244963414"	""	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 20:07:58"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 20:07"	"CALL"	"632"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 4"	"ISDN"	"NGN ISDN"	"91244963415"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 20:07:58"	"2019.02.20 20:08:02"	"3168"	"100"	"3238"	"100"	"0"	"1"	"2"	"2"	"3.64"	"7.29"	"3.59"	"7.19"	"65.552"	"131.103"	"55.406"	"110.813"	"12"	"12"	"12"	"12"	"100"
"190220 20:09"	"CALL"	"633"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom 3"	"NGN ISDN"	"NGN ISDN"	"61515003856"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 20:09:57"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 20:09"	"CALL"	"634"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom 2"	"NGN ISDN"	"NGN ISDN"	"61519576288"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 20:09:59"	"2019.02.20 20:09:59"	"279"	"100"	"384"	"100"	"0"	"1"	"2"	"2"	"4.51"	"9.01"	"4.43"	"8.85"	"47.448"	"94.895"	"46.583"	"93.166"	"12"	"12"	"12"	"12"	"100"
"190220 20:09"	"CALL"	"635"	"Darmstadt"	"Darmstadt"	"Telekom 3"	"Telekom 1"	"NGN ISDN"	"NGN ISDN"	"61519576290"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 20:09:59"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 20:09"	"CALL"	"636"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom 4"	"NGN ISDN"	"NGN ISDN"	"61518607888"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 20:09:59"	"2019.02.20 20:10:00"	"315"	"100"	"388"	"100"	"0"	"1"	"2"	"2"	"4.47"	"8.95"	"4.49"	"8.98"	"45.948"	"91.895"	"46.969"	"93.937"	"12"	"12"	"12"	"12"	"100"
"190220 20:11"	"CALL"	"637"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom 2"	"NGN ISDN"	"NGN ISDN"	"61519576288"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 20:11:56"	"2019.02.20 20:11:56"	"254"	"100"	"367"	"100"	"0"	"1"	"2"	"2"	"4.5"	"8.99"	"4.45"	"8.89"	"48.083"	"96.166"	"46.573"	"93.145"	"12"	"12"	"12"	"12"	"100"
"190220 20:11"	"CALL"	"638"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom 4"	"NGN ISDN"	"NGN ISDN"	"61518607888"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 20:11:56"	"2019.02.20 20:11:57"	"284"	"100"	"412"	"100"	"0"	"1"	"2"	"2"	"4.48"	"8.95"	"4.41"	"8.82"	"46.573"	"93.145"	"46.958"	"93.916"	"12"	"12"	"12"	"12"	"100"
"190220 20:11"	"CALL"	"639"	"Darmstadt"	"Darmstadt"	"Telekom 3"	"Telekom 1"	"NGN ISDN"	"NGN ISDN"	"61519576290"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 20:11:57"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 20:11"	"CALL"	"640"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom 3"	"NGN ISDN"	"NGN ISDN"	"61515003856"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 20:11:58"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 21:02"	"CALL"	"641"	"Darmstadt"	"Darmstadt"	"Telekom 6"	"Telekom 5"	"NGN ISDN"	"NGN ISDN"	"61519578166"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 21:02:13"	"2019.02.20 21:02:14"	"360"	"100"	"490"	"100"	"0"	"1"	"2"	"2"	"4.41"	"8.82"	"4.45"	"8.9"	"39.944"	"79.888"	"46.087"	"92.174"	"12"	"12"	"12"	"12"	"100"
"190220 21:02"	"CALL"	"642"	"Darmstadt"	"Darmstadt"	"Telekom 5"	"Telekom 6"	"NGN ISDN"	"NGN ISDN"	"61519578179"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 21:02:13"	"2019.02.20 21:02:14"	"513"	"100"	"666"	"100"	"0"	"1"	"2"	"2"	"4.46"	"8.92"	"4.52"	"9.05"	"42.712"	"85.424"	"41.049"	"82.097"	"12"	"12"	"12"	"12"	"100"
"190220 21:02"	"CALL"	"643"	"Darmstadt"	"Darmstadt"	"Telekom 3"	"Telekom"	"NGN ISDN"	"ISDN"	"61516673686"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN"	"2019.02.20 21:02:13"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 21:02"	"CALL"	"644"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom"	"NGN ISDN"	"ISDN"	"61511535878"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN"	"2019.02.20 21:02:14"	"2019.02.20 21:02:16"	"1873"	"100"	"2000"	"100"	"0"	"1"	"2"	"2"	"3.61"	"7.23"	"3.59"	"7.18"	"51.752"	"103.505"	"54.686"	"109.371"	"12"	"12"	"12"	"12"	"100"
"190220 21:02"	"CALL"	"645"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom"	"NGN ISDN"	"ISDN"	"61518606372"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN"	"2019.02.20 21:02:14"	"2019.02.20 21:02:16"	"1873"	"100"	"2002"	"100"	"0"	"1"	"2"	"2"	"3.64"	"7.28"	"3.65"	"7.3"	"55.075"	"110.15"	"58.102"	"116.203"	"12"	"12"	"12"	"12"	"100"
"190220 21:02"	"CALL"	"646"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom"	"NGN ISDN"	"ISDN"	"61516673685"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN"	"2019.02.20 21:02:14"	"2019.02.20 21:02:16"	"1875"	"100"	"1966"	"100"	"0"	"1"	"2"	"2"	"3.61"	"7.22"	"3.61"	"7.21"	"50.971"	"101.942"	"55.352"	"110.703"	"12"	"12"	"12"	"12"	"100"
"190220 21:02"	"CALL"	"647"	"Darmstadt"	"Darmstadt"	"Telekom 7"	"Telekom 8"	"NGN ISDN"	"NGN ISDN"	"61519578186"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 21:02:17"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 21:02"	"CALL"	"648"	"Darmstadt"	"Darmstadt"	"Telekom 8"	"Telekom 7"	"NGN ISDN"	"NGN ISDN"	"61519578781"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 21:02:18"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 21:03"	"CALL"	"649"	"Darmstadt"	"Darmstadt"	"Telekom 7"	"Telekom 8"	"NGN ISDN"	"NGN ISDN"	"61519578186"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 21:03:41"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 21:03"	"CALL"	"650"	"Darmstadt"	"Darmstadt"	"Telekom 8"	"Telekom 7"	"NGN ISDN"	"NGN ISDN"	"61519578781"	""	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 21:03:42"	""	""	"0"	""	"0"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190220 21:04"	"CALL"	"651"	"Darmstadt"	"Darmstadt"	"Telekom 5"	"Telekom 6"	"NGN ISDN"	"NGN ISDN"	"61519578179"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 21:04:00"	"2019.02.20 21:04:00"	"418"	"100"	"563"	"100"	"0"	"1"	"2"	"2"	"4.5"	"9"	"4.44"	"8.89"	"53.021"	"106.042"	"40.124"	"80.248"	"12"	"12"	"12"	"12"	"100"
"190220 21:04"	"CALL"	"652"	"Darmstadt"	"Darmstadt"	"Telekom 6"	"Telekom 5"	"NGN ISDN"	"NGN ISDN"	"61519578166"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 21:04:00"	"2019.02.20 21:04:00"	"345"	"100"	"484"	"100"	"0"	"1"	"2"	"2"	"4.46"	"8.92"	"4.51"	"9.03"	"40.989"	"81.978"	"51.01"	"102.021"	"12"	"12"	"12"	"12"	"100"
"190220 21:04"	"CALL"	"653"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom"	"NGN ISDN"	"ISDN"	"61518606372"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 21:04:02"	"2019.02.20 21:04:04"	"1869"	"100"	"1993"	"100"	"0"	"1"	"2"	"2"	"3.59"	"7.18"	"3.59"	"7.17"	"52.021"	"104.043"	"59.729"	"119.457"	"12"	"12"	"12"	"12"	"100"
"190220 21:04"	"CALL"	"654"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom"	"NGN ISDN"	"ISDN"	"61511535878"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 21:04:02"	"2019.02.20 21:04:04"	"1923"	"100"	"2097"	"100"	"0"	"1"	"2"	"2"	"3.63"	"7.26"	"3.6"	"7.2"	"48.584"	"97.168"	"58.406"	"116.812"	"12"	"12"	"12"	"12"	"100"
"190220 21:04"	"CALL"	"655"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom"	"NGN ISDN"	"ISDN"	"61516673685"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 21:04:03"	"2019.02.20 21:04:05"	"1908"	"100"	"1976"	"100"	"0"	"1"	"2"	"2"	"3.62"	"7.25"	"3.6"	"7.19"	"47.49"	"94.98"	"58.885"	"117.77"	"12"	"12"	"12"	"12"	"100"
